0:00:20.831805,0:00:42.306500,0:01:02.981369,0:01:24.525518,0:01:44.906440,0:02:06.697901,0:02:26.961946,0:02:48.768482,0:03:09.622068,0:03:31.489311,0:03:51.892798,0:04:13.457153,0:04:34.094480,0:04:55.606149,0:05:16.210217,0:05:37.672787,0:05:58.413940,0:06:19.788736,0:06:40.275770,0:07:02.021672,0:07:22.790179,0:07:44.331139,0:08:05.381720,0:08:26.794971,0:08:47.674174,0:09:08.879105,0:09:29.646072,0:09:50.679268,0:10:11.332273,0:10:33.090897,0:10:54.589031,0:11:16.369052,0:11:38.141304,0:11:59.184728,0:12:21.213226,0:12:41.975434,0:13:03.977513,0:13:24.979922,0:13:46.882090,0:14:07.623280,0:14:29.349169,0:14:49.873104,0:15:11.543462,0:15:32.026223,0:15:53.696507,0:16:14.254402,0:16:35.966114,0:16:56.648085,0:17:18.463943,0:17:39.060591
-1438.6777132831578,-1553.8718646338775,-1563.4045268649345,-1507.2057598130364,-1514.0325634894632,-1400.7555767407964,-1541.611096209439,-1145.4106868428025,-959.1431029969959,-1322.2699724466852,-1471.3155796336616,-1594.1919229225077,-1485.8821483799845,-1607.8133390672194,-1447.1055354119835,-1534.4343567145318,-1524.0764727825942,-543.3367470880257,-1105.9318972414724,-18.606658179360657,-847.9466466066046,-360.06356086592706,-804.8809898714327,-898.8590365617597,-770.5466566749616,-746.158153381729,-358.2507225118307,-257.9477612880576,-254.10615131091836,-255.13136675210353,-122.10762494782715,-130.14341732586252,-258.5485095056268,-134.0819394273994,-252.16834367994173,-120.76711706063713,-227.30992322398438,-241.73468396269638,-246.39273950715625,-0.22206402914460432,-237.81593279215318,-123.81273859387248,-118.99686002319481,-119.11499981930666,-130.83080148348796,-245.61759079218973,-131.90561101309564,-256.00729239896185,-126.77817174444903,-130.0038022381919
0:00:20.721960,0:00:42.515620,0:01:03.495979,0:01:25.705861,0:01:46.324612,0:02:08.271557,0:02:29.387098,0:02:50.903463,0:03:11.820482,0:03:33.309861,0:03:54.045691,0:04:15.524399,0:04:36.638321,0:04:58.122255,0:05:19.483349,0:05:40.476439,0:06:02.396007,0:06:23.132404,0:06:44.822247,0:07:05.348516,0:07:26.937168,0:07:47.531006,0:08:09.352498,0:08:30.010138,0:08:51.708553,0:09:12.249381,0:09:33.862943,0:09:54.253904,0:10:15.895968,0:10:36.361712,0:10:57.886368,0:11:18.513628,0:11:40.644479,0:12:01.618141,0:12:23.938766,0:12:44.538781,0:13:06.315634,0:13:26.967528,0:13:48.594531,0:14:09.459947,0:14:31.150599,0:14:52.073246,0:15:13.709352,0:15:34.816151,0:15:56.083388,0:16:17.647896,0:16:38.508360,0:16:59.922730,0:17:20.887677,0:17:42.996426
-1858.1890575718544,-1836.08018691598,-1784.0714222882132,-1562.7848923848148,-1789.7630049033278,-1849.5347211025162,-1810.341985231787,-1620.7281626627948,-1470.0873649652058,-1551.630699426046,-639.437151783437,-951.2371485393218,-1381.2828456139648,-1483.7592977036513,-1413.328579038445,-1360.4625389128953,-1055.4229847507074,-981.6760892596324,-1501.4606531284628,-384.35453629497744,-378.066137316901,-257.2934937771461,-508.19475942850244,-130.80235856340204,-129.50576426553104,-268.378689099417,-125.69652263669765,-3.1104329958379213,-123.4826631141398,-258.369452368502,-126.67938325344136,-238.9725025223876,-124.26131797919285,-133.47199143252539,-240.5057764779884,-3.881480418552466,-389.1391260769116,-129.25197869704238,-230.6622540986092,-378.13938545031533,-117.81631768983604,-1.1757623401295063,-124.57264638703467,-248.68104475514642,-118.61171226453371,-123.50084576170929,-1.6336015520508853,-118.72161893819822,-117.2605174554713,-2.3984270056548733
0:00:20.744977,0:00:42.746825,0:01:03.462941,0:01:25.551024,0:01:46.628795,0:02:08.317022,0:02:29.007380,0:02:50.682881,0:03:11.309014,0:03:33.175981,0:03:53.973994,0:04:15.671694,0:04:36.679282,0:04:58.187218,0:05:19.484438,0:05:40.911788,0:06:02.694130,0:06:23.990006,0:06:46.244737,0:07:06.880220,0:07:28.794484,0:07:49.543522,0:08:11.381866,0:08:32.255662,0:08:54.078172,0:09:14.862354,0:09:37.263355,0:09:59.411778,0:10:21.238122,0:10:43.088382,0:11:03.935950,0:11:25.788104,0:11:46.559577,0:12:08.610015,0:12:29.630496,0:12:51.644629,0:13:12.383654,0:13:34.496353,0:13:55.213355,0:14:17.020324,0:14:37.705015,0:14:59.478518,0:15:20.027015,0:15:41.759968,0:16:02.405700,0:16:24.017981,0:16:44.982663,0:17:06.381297,0:17:27.521320,0:17:48.862793
-1480.273792261461,-952.089261667469,-1410.8221076279265,-1692.5541012223443,-1649.8082530370932,-1463.513337040175,-1535.9695627303702,-1589.397163668504,-1052.1272734400432,-1071.0734206997106,-1335.046310508166,-912.0327277505512,-411.63490616690876,-261.92286389262176,-509.0646131315687,-377.7803352328511,-388.74784442878826,-258.90733257535277,-365.7864637001115,-128.54738859618527,-127.19314261001459,-290.1101517373781,-261.68373358870554,-134.23915887049247,-127.51787578518672,-126.9183706562032,-126.03073307167618,-246.99462556218663,-127.0687993002943,-1.3095331540635178,-126.35647746308564,-245.3932341891446,-513.3085708066316,-0.33921753042379194,-252.9369355924822,-229.3199979466776,-121.4450966575834,-239.68883177268467,-125.97677899051098,-123.31142686875253,-244.04126517470556,-359.21380469504004,-503.9319461517942,-129.33026583005847,-124.4946315898036,-336.5482931820821,-360.42045846743616,-363.17851065982626,-125.5623221431706,-121.85353385129288
0:00:21.305457,0:00:42.647369,0:01:04.068966,0:01:24.955562,0:01:46.630770,0:02:07.534917,0:02:29.672071,0:02:50.423064,0:03:12.148158,0:03:32.690750,0:03:54.446028,0:04:15.023113,0:04:36.728011,0:04:57.211004,0:05:18.801095,0:05:39.387632,0:06:01.202078,0:06:22.003378,0:06:43.818253,0:07:04.416242,0:07:26.349461,0:07:46.878970,0:08:08.562676,0:08:29.193499,0:08:50.946710,0:09:11.851119,0:09:33.841260,0:09:54.699725,0:10:16.099350,0:10:37.298215,0:10:58.627439,0:11:19.794048,0:11:40.866494,0:12:02.214186,0:12:23.081348,0:12:44.667115,0:13:05.365273,0:13:26.863034,0:13:47.802597,0:14:09.309362,0:14:30.012768,0:14:51.732894,0:15:12.393387,0:15:34.110645,0:15:54.852155,0:16:16.607521,0:16:37.408376,0:16:59.382958,0:17:20.236354,0:17:42.510389
-1057.5764009499917,-1641.0532630828516,-1657.598280160692,-1593.0706496421606,-1712.8873527539436,-1668.791028837394,-1385.369154799092,-1344.3682791392966,-1249.2034787961757,-1153.5414149879566,-943.1683420723723,-1464.4333357165806,-751.7077236754174,-526.3073214069119,-539.9189079511062,-256.1886209657389,-804.6953256287821,-126.70476153992932,-419.9026997694052,-257.0609158371191,-1.9196687267616304,-119.77777706053546,-262.9667215251466,-373.03585158268135,-117.97675323514437,-119.13141860398086,-127.23376592472752,-2.1178857819127246,-392.4716337749628,-258.970645751734,-123.33728304663296,-118.09261673667343,-122.60310502536443,-130.3651823037308,-4.24924892430054,-365.66656654177444,-121.14745958199259,-250.80624582116982,-252.37001166383115,-10.126168093151668,-118.54661774458468,-121.09934229899375,-137.09427013697695,-119.23783998854958,-128.4227179185848,-124.37895949119869,-125.63361850297647,-125.90796641431521,-127.0545814292979,-240.5113936344436
0:00:20.746513,0:00:42.608373,0:01:03.250029,0:01:25.028420,0:01:45.908293,0:02:07.501850,0:02:28.382453,0:02:49.951955,0:03:11.124265,0:03:32.514056,0:03:53.844823,0:04:14.881808,0:04:36.047090,0:04:57.118849,0:05:18.486873,0:05:39.287633,0:06:00.671892,0:06:21.494102,0:06:42.784258,0:07:03.828239,0:07:25.355844,0:07:45.983148,0:08:07.450489,0:08:28.171856,0:08:49.854805,0:09:10.325722,0:09:32.034273,0:09:52.634971,0:10:14.544845,0:10:35.496749,0:10:57.439569,0:11:17.996205,0:11:39.720767,0:12:00.302401,0:12:21.969999,0:12:42.874332,0:13:04.991656,0:13:25.780019,0:13:47.649372,0:14:08.150901,0:14:29.943634,0:14:50.894710,0:15:12.429782,0:15:33.190352,0:15:54.864434,0:16:15.859039,0:16:37.068541,0:16:58.143950,0:17:19.280315,0:17:40.206217
-1844.2751496441235,-1744.1122658074646,-1605.3391171557037,-1331.2970679778991,-1714.779295190223,-1429.5670533212385,-1495.1183595970595,-1382.631016965975,-741.2577170373327,-870.5914448706483,-1486.635715313973,-764.7473122944671,-1124.3698755156129,-1495.5713755878512,-521.5214882579696,-2.7189445756924067,-266.4135241733732,-135.45907825850526,-257.7552738217421,-135.35633618240846,-253.62236936119322,-258.41169290983316,-133.32907895903526,-258.275880897945,-134.3272681892533,-124.98543346314688,-414.92413478860544,-7.673330857742031,-245.45238789133245,-135.02708789740154,-133.64371489111852,-8.052751163247265,-235.76277863047187,-4.801252294114219,-122.09326952753324,-3.9416084425772078,-379.8157034561448,-124.61144133547336,-280.9132913595014,-3.529068720039319,-117.85768650026921,-118.29391222177463,-363.89060143139966,-4.911448957058662,-128.289615145467,-124.98039077976065,-351.80694673962216,-236.42421383610724,-125.72367560857377,-124.39310035765958
0:00:21.318426,0:00:42.797129,0:01:03.747586,0:01:25.252048,0:01:46.127134,0:02:07.866606,0:02:28.482251,0:02:50.050698,0:03:10.592653,0:03:32.274517,0:03:52.720404,0:04:14.733007,0:04:35.226728,0:04:56.781776,0:05:17.367354,0:05:38.931833,0:05:59.471758,0:06:21.174723,0:06:41.644216,0:07:03.304744,0:07:23.806629,0:07:45.547442,0:08:06.367653,0:08:28.186568,0:08:48.763406,0:09:10.415817,0:09:31.000260,0:09:52.482459,0:10:12.929995,0:10:34.555385,0:10:55.038347,0:11:16.724428,0:11:37.199103,0:11:58.737369,0:12:19.187998,0:12:40.733952,0:13:01.180024,0:13:22.852540,0:13:43.662256,0:14:05.523872,0:14:25.961557,0:14:47.616508,0:15:08.410471,0:15:30.476056,0:15:50.947734,0:16:12.623374,0:16:33.311712,0:16:54.733618,0:17:15.419190,0:17:36.967225
-1388.4299695575503,-1769.322280200042,-1849.483070857143,-1367.9154626195655,-1478.944977033083,-1455.3518958403959,-1502.322757355849,-1141.8143943606776,-1509.9441757715665,-800.8087512154092,-841.2961514339329,-783.8876947451082,-1501.2199262045744,-521.4047594897964,-389.8920675926016,-406.36913249134614,-424.51224927765725,-244.82307930389203,-1235.373571244865,-934.4414104501133,-261.3971496111617,-1139.2420354469587,-132.95986883182735,-319.42126179278466,-128.56868664371015,-239.12656267841274,-246.41650030541018,-1.3246083848225387,-240.86303938465738,-125.98957671115095,-344.6502818080241,-240.31348616293116,-321.5034047086299,-127.68243676751838,-127.9665808554527,-3.036717992652412,-122.87245977778763,-126.99303445857913,-243.7347556144522,-238.9225983000851,-246.98081643841678,-236.56026952742778,-131.06390038307782,-129.35791511623142,-130.41770957330945,-242.64781576510987,-343.1931694033983,-249.13274533320921,-120.53021196363169,-127.02000475425892
