0:00:25.577837,0:00:47.531645,0:01:09.653272,0:01:31.905441,0:01:53.101336,0:02:15.398263,0:02:37.627782,0:02:58.670448,0:03:20.667272,0:03:41.847170,0:04:03.964098,0:04:25.848037,0:04:47.400261,0:05:09.538845,0:05:30.640339,0:05:52.523316,0:06:13.735140,0:06:35.398134,0:06:57.213452,0:07:18.136248,0:07:40.073887,0:08:01.086219,0:08:22.795066,0:08:44.267409,0:09:05.614771,0:09:27.522615,0:09:48.565445,0:10:10.380986,0:10:31.891035,0:10:53.796373,0:11:15.764190,0:11:36.871053,0:11:58.763904,0:12:19.698270,0:12:41.476033,0:13:03.377244,0:13:24.595118,0:13:46.491425,0:14:07.333160,0:14:29.224036,0:14:50.758124,0:15:12.242781,0:15:34.272815,0:15:55.248165,0:16:17.100142,0:16:38.146206,0:16:59.891445,0:17:21.760192,0:17:42.796091,0:18:04.649973
-1062.1872444684418,-1141.5157320260043,-1530.8214439053456,-1571.6058574889094,-1519.586515878535,-1476.2217555775226,-1471.1393183788757,-1491.5366549847631,-1453.1506661821522,-1042.3592479497224,-1493.843857172241,-1510.70147035596,-1361.5010719547302,-1444.4901926455607,-1554.145201513167,-1601.506642690852,-1565.7980359989594,-1323.3431654886438,-1544.8273225993846,-1512.102310043037,-1470.813295773576,-1562.7455951499157,-1245.5446398580748,-1606.7508159412112,-1609.9448402454748,-1627.8090633314905,-1589.9920256421249,-1688.9403073522649,-1534.7946116448384,-1552.1272877968443,-1621.0251795201766,-1563.3907215180502,-1573.3299318070872,-1437.159578222558,-1656.6786221050022,-1533.508083189666,-1663.0855689720008,-1657.633860943698,-1594.083666978163,-1188.379171752786,-1562.244395079726,-1610.6756113824536,-1575.3789410709874,-1541.0786344375738,-1674.6321593261544,-1644.8641016284434,-1618.9690661120335,-1617.8867303474872,-1569.965709379859,-1614.3796881916048
0:00:22.200827,0:00:43.179061,0:01:05.106671,0:01:26.777291,0:01:48.551865,0:02:10.453079,0:02:31.564427,0:02:53.639960,0:03:14.875473,0:03:36.397023,0:03:58.730252,0:04:19.874380,0:04:41.970348,0:05:03.250584,0:05:25.143413,0:05:47.051375,0:06:08.150521,0:06:30.237867,0:06:51.811448,0:07:13.393422,0:07:35.518606,0:07:56.685290,0:08:18.679605,0:08:39.923206,0:09:01.829426,0:09:23.882075,0:09:44.792462,0:10:06.755607,0:10:27.992608,0:10:49.828485,0:11:11.831852,0:11:33.178355,0:11:55.372157,0:12:16.855098,0:12:38.848376,0:13:00.829442,0:13:21.820426,0:13:43.922884,0:14:05.321948,0:14:27.058922,0:14:49.216692,0:15:10.410748,0:15:32.260119,0:15:53.593579,0:16:15.742696,0:16:37.861454,0:16:58.980263,0:17:20.890103,0:17:42.097291,0:18:04.102827
-1561.301597550249,-1672.687393117622,-1263.7080086375352,-1825.631860752562,-1754.8777017250054,-1727.3238057541246,-1652.8317364815894,-1528.2299285606027,-1718.0692655298178,-1682.825081526101,-1494.4769007367518,-1943.2964066265365,-1895.137750862118,-1595.9639601823933,-1634.603887200622,-1240.679023364872,-1083.3983058882375,-1235.0065712636087,-1225.9678322999368,-1814.2962544369657,-1011.2588045863683,-1928.0715366899444,-1910.783876161782,-896.0010985452832,-620.0607267999695,-968.1751028211808,-1925.1012375454434,-259.86167767035136,-1912.8625931990723,-1944.3224444536843,-859.0637711681952,-756.3031486965199,-259.94506995582725,-1859.6259049765133,-767.4228839236955,-728.246014726365,-1930.3931512826716,-2.156382331339573,-1901.254380005352,-1940.441845789921,-760.3967004563984,-126.69486682372577,-1585.232735771147,-1789.210671213352,-127.22413590820207,-3.1734997036327335,-1272.3614151692036,-363.79485346960263,-359.8143590138677,-234.77715759440937
0:00:22.115574,0:00:43.347839,0:01:05.462141,0:01:26.978562,0:01:48.859557,0:02:10.944504,0:02:32.273087,0:02:54.649706,0:03:16.344199,0:03:38.101059,0:04:00.298483,0:04:21.453517,0:04:43.667948,0:05:05.478436,0:05:26.999141,0:05:48.815175,0:06:09.785355,0:06:31.895434,0:06:53.437459,0:07:14.664094,0:07:36.620851,0:07:57.744755,0:08:19.807683,0:08:41.465640,0:09:03.087242,0:09:25.094483,0:09:46.063958,0:10:08.190470,0:10:29.402044,0:10:51.204522,0:11:13.192153,0:11:34.365909,0:11:56.510712,0:12:17.674698,0:12:39.656841,0:13:01.729857,0:13:22.883582,0:13:44.967968,0:14:06.101773,0:14:28.012196,0:14:49.944343,0:15:11.005524,0:15:33.212881,0:15:55.028242,0:16:17.229884,0:16:39.630161,0:17:01.334872,0:17:23.779407,0:17:46.038827,0:18:07.825524
-1438.4859615772345,-1155.9369439374434,-1605.9258280030438,-1606.096251853072,-1494.9289266171422,-1147.0945330041432,-1647.5925118870855,-1358.660886530506,-1829.253951748817,-1736.3621325091844,-1607.9077272070372,-1426.5053410317444,-1075.159660268083,-1003.7628205980237,-8.471939997525908,-267.80907318793874,-986.0816267493931,-657.9108908044199,-364.94553966911076,-122.05996441342742,-133.69298128894573,-133.59988137841603,-480.9948182646903,-137.75628607744244,-3.5795609936813175,-3.0967252702792063,-225.8474074553666,-117.29951953145859,-129.0778024417214,-238.6226298988108,-126.90306186437768,-254.80097318006332,-127.78500806177107,-132.21801937843003,-0.8174101536359861,-125.48377882633363,-125.4096379534962,-126.61462388824461,-124.12467478305227,-253.68965280531359,-362.90739189037305,-127.3666941334201,-609.1235583601696,-372.7333239047627,-755.8056410915899,-516.2772599065597,-1726.271331349477,-133.3982211093233,-0.9053545194476933,-261.5844944419331
0:00:22.512018,0:00:44.526366,0:01:06.579211,0:01:29.060322,0:01:50.825030,0:02:13.276290,0:02:35.787896,0:02:57.327921,0:03:19.722695,0:03:42.066574,0:04:03.980936,0:04:26.446732,0:04:48.213787,0:05:10.494627,0:05:33.030700,0:05:54.801989,0:06:16.863370,0:06:38.516734,0:06:59.808662,0:07:22.178570,0:07:43.967859,0:08:06.199521,0:08:28.240974,0:08:49.205081,0:09:10.996787,0:09:31.790691,0:09:53.667768,0:10:15.546132,0:10:36.416300,0:10:58.273655,0:11:18.975324,0:11:40.803600,0:12:02.172403,0:12:23.606992,0:12:45.361831,0:13:06.192233,0:13:27.948468,0:13:48.863510,0:14:10.432670,0:14:32.143285,0:14:53.238057,0:15:15.034104,0:15:36.050813,0:15:57.868704,0:16:18.946881,0:16:40.374028,0:17:02.088120,0:17:22.680176,0:17:44.413461,0:18:05.333544
-1335.5620535507508,-1599.1131584040154,-1524.9727634740407,-1774.4980062825275,-1738.7341138615648,-1463.6346485081804,-1757.3879542619213,-1519.4177678956223,-1064.8449834930234,-259.5422515640939,-420.54994138162874,-1356.2385116128019,-1346.5940434895306,-1575.2768674802708,-907.994895183487,-528.9628636719008,-263.9928153733743,-1501.5655672084263,-133.97120684195346,-594.9506798140363,-643.1009410408911,-267.56180723855306,-261.6429914059662,-129.77988815633393,-124.76522162472351,-271.0317216819066,-135.92836980152416,-859.6117757416698,-3.4511364150799264,-119.46401376169158,-250.83824916944366,-130.4183643040359,-128.00748142019268,-128.31096831990274,-2.1168063250876776,-118.05110781792241,-119.7236296790423,-261.0137521146272,-2.9060667696168907,-132.55892327161928,-1262.8634390895736,-751.0966179743906,-973.3060794459848,-698.2510906197847,-1436.9453775086736,-260.6574944666212,-8.112303905030466,-1433.5671624677013,-1366.3831647821537,-1384.923410953375
0:00:21.863771,0:00:43.311798,0:01:04.267516,0:01:26.105097,0:01:46.853792,0:02:08.786663,0:02:30.110105,0:02:51.316710,0:03:12.822840,0:03:33.661407,0:03:55.387898,0:04:16.020407,0:04:37.749797,0:04:59.297569,0:05:20.355063,0:05:42.152168,0:06:02.951657,0:06:24.713238,0:06:45.830286,0:07:07.553909,0:07:29.352795,0:07:50.474603,0:08:12.043965,0:08:32.742559,0:08:54.418761,0:09:15.874959,0:09:37.113970,0:09:58.768066,0:10:19.636169,0:10:41.376957,0:11:02.533682,0:11:24.079355,0:11:46.180488,0:12:07.115315,0:12:29.018813,0:12:49.918452,0:13:11.707949,0:13:33.562125,0:13:54.528029,0:14:16.185154,0:14:37.297202,0:14:59.105484,0:15:20.434654,0:15:41.660495,0:16:03.431791,0:16:24.447927,0:16:46.288665,0:17:07.676050,0:17:29.160750,0:17:50.864664
-1490.892208242969,-1497.1839717382334,-1378.5815079875679,-1553.7042592310756,-1553.3526905942333,-1599.2662946702278,-1341.897354791099,-955.814138909033,-1567.4299687402336,-1516.1949889322007,-950.4233496058374,-1504.6521647170302,-1493.7354620972376,-1196.5723989784963,-1506.871965243864,-1559.60997452684,-1546.785148949293,-1449.045322461608,-1052.338763284076,-1410.186163046637,-1447.3969628856141,-1118.1408539574181,-477.73409052241715,-1203.0615093094452,-1185.8267648100846,-1440.073567547765,-1573.3011686249592,-1442.6084553939895,-1577.0998865023907,-1574.2887364737737,-1573.994678293305,-1646.5300694493435,-1460.4539171135928,-1631.4761326066803,-894.2368888374613,-387.6909678390445,-3.782688231581024,-244.04221153400957,-131.2801800907561,-271.8498656822951,-132.9219242988985,-114.46424768821474,-256.60917283791616,-521.7374081648314,-358.59587548218025,-240.02749093942978,-241.32332624574283,-121.91648404767838,-513.7489288456343,-126.37060222502255
0:00:21.016549,0:00:42.844940,0:01:03.935933,0:01:25.317086,0:01:46.893044,0:02:07.895078,0:02:29.468645,0:02:50.405735,0:03:11.958887,0:03:33.031651,0:03:54.286962,0:04:16.189930,0:04:37.090111,0:04:58.717110,0:05:19.501083,0:05:41.079106,0:06:02.286951,0:06:23.431020,0:06:45.028674,0:07:05.796454,0:07:27.520940,0:07:48.203773,0:08:09.822888,0:08:31.057346,0:08:52.171924,0:09:13.958915,0:09:34.667272,0:09:56.221330,0:10:17.170919,0:10:38.719005,0:11:00.328277,0:11:21.492837,0:11:43.234702,0:12:04.059670,0:12:25.565650,0:12:46.423922,0:13:07.751788,0:13:29.238466,0:13:49.880912,0:14:11.537574,0:14:32.365443,0:14:53.778292,0:15:14.511915,0:15:36.159985,0:15:57.623894,0:16:18.312127,0:16:39.871259,0:17:00.640352,0:17:22.108262,0:17:42.979473
-1532.6161478304896,-1475.7061710153603,-1642.4055348976199,-1399.216149005436,-1400.2837977263812,-1618.4984045173678,-1388.1533000751842,-1522.9733871908177,-1589.5379072073285,-1646.100902083344,-929.2025540111088,-1519.7531455222615,-1881.9764679520244,-1428.6058750152072,-133.3148274604192,-1795.4013646688913,-1886.4573719929158,-3.5319911492469176,-1609.9654161943506,-1591.5355996356739,-940.3792043876216,-1866.0972396911493,-1900.3824257251606,-1805.0264384049362,-1572.3807028095491,-1533.2847818398704,-334.59443041909833,-504.70923119605146,-367.7548484516391,-374.4479145830573,-1.7401631727595965,-124.9130197665227,-127.73116898781079,-121.95623410780013,-124.93811453563772,-2.645192797527752,-1.4735967709714297,-245.53453426077232,-126.62428770703836,-118.27065215442875,-249.43189535971885,-356.7745778271615,-253.64363647945103,-385.7610754175812,-117.70349003137963,-877.3795225413095,-504.96684674893066,-908.4785463813995,-415.53832405373487,-133.45783063553193
0:00:21.208233,0:00:42.720258,0:01:03.509831,0:01:25.287734,0:01:46.079590,0:02:07.734414,0:02:29.015659,0:02:50.268017,0:03:11.943862,0:03:32.752882,0:03:54.255850,0:04:15.015052,0:04:36.703064,0:04:58.033848,0:05:18.998571,0:05:40.909847,0:06:01.835844,0:06:23.527097,0:06:44.430256,0:07:05.949285,0:07:27.550085,0:07:48.108323,0:08:09.800829,0:08:30.530427,0:08:52.009744,0:09:13.153225,0:09:34.640428,0:09:56.766392,0:10:17.674360,0:10:39.272796,0:11:00.075453,0:11:21.843044,0:11:43.325539,0:12:04.100295,0:12:25.766741,0:12:46.515248,0:13:08.161739,0:13:28.834526,0:13:50.534416,0:14:12.043452,0:14:32.900846,0:14:54.543395,0:15:15.272048,0:15:36.938016,0:15:57.687377,0:16:19.287486,0:16:40.944498,0:17:01.532044,0:17:23.138199,0:17:43.754698
-1536.0703646584197,-1628.7500475564161,-1524.6799599710996,-880.1607042399899,-1647.7000498870718,-1538.143318456246,-1656.764486830284,-1594.9572871751882,-1329.8241609849865,-1373.4668564399506,-1477.7177729659118,-1496.334813629412,-647.5978387361891,-1534.939029057969,-1638.855202901894,-1570.8252084336934,-1504.8084116548666,-1555.153110213294,-1606.6642990547457,-1348.8279621879515,-1318.9480272853323,-1141.0063370841626,-1435.0242659074745,-1529.531766963753,-1611.682018557481,-1598.8628828037279,-1535.1726606074255,-1041.3327722505887,-1593.8612788092998,-1509.4533243816225,-1013.1870029705173,-3.832109121945297,-1373.9504019608607,-964.7399683654825,-969.4574044168937,-1242.5501770629332,-1268.138121979756,-5.930516094463408,-1370.0072057468876,-1514.9289502097029,-844.7301422975435,-136.32024861229365,-1581.2739698311404,-1126.1299052509817,-132.5307024732497,-1240.6054431984546,-1532.7490226011973,-125.7214176559012,-129.88477077874805,-1157.2741263811909
